Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1636072415,192.168.240.3,35520,192.168.144.2,5001,6,43664,580,31,11,1636072415364;1636072415364;1636072415365;1636072415365;1636072415365;1636072415365;1636072415365;1636072415365;1636072415365;1636072415365;1636072415365;1636072415366;1636072415768;1636072415768;1636072415768;1636072415768;1636072415769;1636072415769;1636072415769;1636072415769;1636072415769;1636072415769;1636072415769;1636072415769;1636072415770;1636072415770;1636072415770;1636072415770;1636072415770;1636072415770;1636072415770;1636072415770;1636072415770;1636072415770;1636072415770;1636072415770;1636072415771;1636072415771;1636072415771;1636072415771;1636072415771;1636072415771;,60;52;112;1500;1500;1500;1500;1500;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
1636072415,FE80::B880:1CFF:FEFD:23EB,0,FF02::2,0,58,56,0,1,0,1636072415603;,56;,1;
1636072416,192.168.240.3,35520,192.168.144.2,5001,6,241500,3796,161,73,1636072416173;1636072416173;1636072416173;1636072416174;1636072416174;1636072416174;1636072416174;1636072416174;1636072416174;1636072416175;1636072416175;1636072416175;1636072416175;1636072416175;1636072416175;1636072416176;1636072416176;1636072416176;1636072416177;1636072416177;1636072416177;1636072416177;1636072416177;1636072416178;1636072416178;1636072416178;1636072416178;1636072416178;1636072416178;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416179;1636072416180;1636072416180;1636072416180;1636072416180;1636072416180;1636072416180;1636072416180;1636072416180;1636072416180;1636072416180;1636072416578;1636072416578;1636072416578;1636072416578;1636072416578;1636072416579;1636072416579;1636072416579;1636072416579;1636072416579;1636072416579;1636072416581;1636072416581;1636072416581;1636072416583;1636072416583;1636072416583;1636072416585;1636072416585;1636072416585;1636072416585;1636072416585;1636072416585;1636072416586;1636072416586;1636072416586;1636072416587;1636072416587;1636072416587;1636072416588;1636072416588;1636072416588;1636072416589;1636072416589;1636072416589;1636072416590;1636072416590;1636072416590;1636072416590;1636072416590;1636072416590;1636072416591;1636072416591;1636072416591;1636072416592;1636072416592;1636072416592;1636072416593;1636072416593;1636072416593;1636072416594;1636072416594;1636072416594;1636072416594;1636072416594;1636072416594;1636072416594;1636072416594;1636072416594;1636072416595;1636072416595;1636072416595;1636072416597;1636072416597;1636072416597;1636072416597;1636072416597;1636072416597;1636072416599;1636072416599;1636072416599;1636072416599;1636072416599;1636072416599;1636072416599;1636072416600;1636072416600;1636072416600;1636072416600;1636072416600;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416603;1636072416604;1636072416604;1636072416604;1636072416604;1636072416604;1636072416604;1636072416604;1636072416604;1636072416604;1636072416605;1636072416605;1636072416605;1636072416605;1636072416605;1636072416605;1636072416606;1636072416606;1636072416606;1636072416606;1636072416606;1636072416606;1636072416607;1636072416607;1636072416607;1636072416982;1636072416982;1636072416982;1636072416983;1636072416983;1636072416983;1636072416984;1636072416984;1636072416984;1636072416985;1636072416985;1636072416985;1636072416985;1636072416985;1636072416985;1636072416987;1636072416987;1636072416987;1636072416987;1636072416987;1636072416987;1636072416988;1636072416988;1636072416988;1636072416989;1636072416989;1636072416989;1636072416990;1636072416990;1636072416990;1636072416991;1636072416991;1636072416991;1636072416992;1636072416992;1636072416992;1636072416993;1636072416993;1636072416993;1636072416994;1636072416994;1636072416994;1636072416994;1636072416994;1636072416994;1636072416996;1636072416996;1636072416996;1636072416996;1636072416996;1636072416997;1636072416997;1636072416997;1636072416997;1636072416997;1636072416997;1636072416998;1636072416998;1636072416998;1636072416999;1636072416999;1636072416999;,52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;1500;1500;52;52;52;52;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;52;1500;1500;,2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;2;1;1;2;1;1;2;1;1;2;1;1;2;1;1;
